age,r,phi,x,y,z,RA,DEC,v_r,v_phi,v_z,v_RA,v_DEC
[yr],[kpc],[rad],[kpc],[kpc],[kpc],[deg],[deg],[km / s],[km / s],[km / s],[mas / yr],[mas / yr]
72103654.89120968,11.82862251362317,1.6850865530422425,-1.3489547297700446,11.751452323301319,0.3209103402785796,102.381018075018,11.420893091775024,63.90775894772303,-111.45080368773117,-14.591332639871172,0.8064660827881229,-6.092276726558048
64125457.468588084,2.7595770551388057,-1.3216149050199657,0.6805413557808535,-2.674346459664589,-1.153580430905513,274.1764856809718,-28.799086692865107,-49.48219526330534,-217.0531775039005,-36.4896608071357,-3.29308660456441,-8.154652456591187
49364593.38911534,3.7992778267816725,1.1593923629678617,1.5193180542731863,3.4822671716906513,-0.1798033304549851,277.24582497321273,-15.236348161589314,15.50060621129736,-91.00815387515547,12.640119826460717,-2.9576181925998903,-5.3493661465242255
92020272.26940979,5.021063040037504,0.3446929418358395,4.725720367771635,1.6966558453790723,-2.41046129625783,298.1806877804772,-5.753093376252076,66.25080363663024,-105.59175979803376,-4.617078022343687,-1.2782688360677914,-3.6722114857338632
36146311.02746512,19.613992927553443,0.8254279737920306,13.303044309974903,14.413109680043403,7.060295511964848,290.63212149130044,81.90855834223895,460.9736069820965,-53.85311559201753,163.94347149312912,0.11528618778149347,3.2369565837173355
45048219.64102948,14.697777387297403,8.166715220480862,-4.521929649709969,13.984877989086096,-11.448155543188125,48.43740126163131,-26.271847911831383,84.6553517150639,-59.80536057844022,-227.4156823441608,1.2627487347492299,-1.2807800748942455
72165806.7557236,116.75857458267483,12.036014355077853,100.71908897100124,-59.061238180633985,-70.30289993408152,319.89454439295474,4.28435239514275,1599.624550412348,168.55456118500194,-948.7438644682919,0.2894036111388249,0.05249383040420374
12387106.669885712,14.834256036038115,6.911235067352361,12.003508304882894,8.716131052097635,11.932595527322206,239.60366449322132,59.12657175443358,249.56716949989988,-43.107347995548835,901.1832658019163,-7.993191634273114,-1.833413223729561
19455080.626011483,13.166343383044758,3.99640205488077,-8.641891663281063,-9.933292835729738,1.5184402140630833,242.207733699897,-45.939218606257995,202.2551558920575,-291.7197342988091,63.783278550830325,-4.568172676410044,-3.6409166456332986
4080755.3201468205,9.096803277326893,8.10375784659268,-2.248612627773824,8.814509125107387,-1.684973025781802,76.51366971767332,-54.34804954619659,-180.63400831295806,-27.286851242703168,-188.54324940404888,-5.777171842421467,-12.875117097940594
51665717.89083472,23.477946136819035,5.727143542396575,19.94101769154286,-12.39232699007537,-17.017946392401246,314.58352351417875,-5.0965209124020925,540.3840188877368,-4.772332289407326,-278.6802783241262,0.2770123208228704,-0.4263338158257281
9387567.911430271,10.16680067758713,6.948078383546839,8.001096845764087,6.272661738248772,-10.76827561121966,345.57851237955174,-0.12682500880807587,-46.82024100290759,309.69669269331473,-1114.9806060201358,12.355602969502359,-11.70941866919018
