,age,r,phi,z,v_r,v_phi,v_z
,[yr],[kpc],[rad],[kpc],[km/s],[km/s],[km/s]
177,20957449.394445222,2.893061264354669,5.8428704428434814,-0.35697096544129286,-155.3265519705397,-154.72769125255022,68.07157004100462
178,14967954.292904448,15.619059466502181,6.10330318190565,-1.920025843087781,61.90099700010771,244.82731308278468,-94.61352293212116
179,23274221.606136788,12.147144208568292,5.655467321241403,5.299468846699987,57.599084610569015,-239.68795499640103,203.11154251333014
180,12077437.621637082,7.04818234504315,4.051563863215929,-0.10004459544498517,-375.28215722765884,40.22388053741541,0.17786482524238975
181,2230547.2433653055,6.601005551900803,2.0261132645792497,0.08643237770163383,46.020201419728124,-465.63961611098983,-51.47209335680161
182,29285900.758623313,12.323939129134693,2.2764166478213395,8.690480699190466,-212.83429066743557,-116.6603011050458,275.98002179572853
183,6709301.621254019,0.9941004680993164,5.074505727643169,1.8871857208627425,-180.385755861383,372.1766504916052,219.3709616232519
184,18778910.941470277,2.0607414705335203,5.257818218754121,-0.30903630033837926,-44.05804599263188,254.50034501081194,-26.263650682497325
185,10805354.354584394,11.10132437415943,2.6954669683048107,0.5440937803425104,122.63294551102685,-138.90936992310296,51.01019689979672
186,6038403.206690749,1.682257484907451,5.557717744470609,0.18191929307534052,-163.21460912637,50.303725325078396,-5.2719885667929685
187,1820068.4384475555,7.113553206152661,1.7446597889885436,-0.04691716113690068,-370.02105901651726,-283.376546601077,-59.907971819519155
188,1079166.320441191,14.495327586030408,1.555535661645561,-0.5695956215603147,-209.47569529757874,-216.01253442760918,37.05085620425121
189,17014872.932303965,9.381732459112856,1.223265300989984,-3.6502847007739465,259.4945765728759,-230.39605677628052,-190.2305845694016
190,24216035.59352809,3.652124302766799,2.8267086868760347,5.068563738299982,76.91816956553988,-335.58393599720074,126.86853030010035
191,4668334.243636735,3.285181831348906,3.160564537401096,0.3383401451246197,177.25393781457677,-254.12925038692006,-21.086933465156786
192,23379288.27291579,4.544580230687528,1.0061253942007586,3.279568134019081,-92.23153615143411,52.93391518824126,66.48279405611586
193,28959584.839833923,13.367379127783538,4.005888081904284,3.594872252005815,411.61413248980085,-173.10047358673327,84.00880298407996
194,21105080.962802082,9.096259690569852,7.217196070791954,-6.8473469353173595,254.15660355434554,168.38029708324328,-283.3227206044381
195,26515772.984581977,7.384967153274053,3.068878860481458,5.570635126398453,-398.4578329007613,-105.38902344767472,185.6629870297876
196,16768739.628942812,4.3860809262696145,0.6093251431320899,2.6403322969322103,-262.4675475759985,-156.60490566905875,110.75384043649925
197,5991493.968276461,6.567463468627789,1.1064080714211966,-1.762072166910859,228.3649323931448,-189.81985177879295,-294.85921741778304
198,25039598.720171403,19.04809091958086,0.23011336219053366,15.928478938504627,362.53675840850116,-191.6843109524687,602.7299374752013
199,29316446.19791457,8.973562924995505,4.07155315867792,-11.467676762799247,-49.55109018162698,110.20492643800051,-348.89418891442455
200,19488886.36467121,10.87166478136393,4.209577236801255,-0.8142943368992281,548.5223703160394,-260.12645980825755,-15.097270294196479
201,21491100.054724332,15.030924835433474,4.130552654709259,-1.7982093185940131,708.1015126886497,-297.480205756961,-67.64146046632871
202,3678401.107552486,11.557213090139268,3.8413620318967667,0.10857335465937332,445.42789265993406,104.25959119406713,18.743134588566207
203,29124008.75853785,13.592471230715809,2.8880682645479374,1.6133552717533213,157.76686692838697,-241.75116021001762,45.30258386026402
204,24695492.75360181,16.4366983792349,5.060212236810049,11.095594454812007,648.2528632694396,-146.87670690604483,406.64952088814107
205,22642053.7541173,9.756893027344166,-0.01856737550828429,2.3274745081942916,213.81313037408196,-114.17609072300478,40.18990871458654
206,21458570.649579145,15.694065638623208,6.131016014747873,-4.352803187158564,399.2024332939758,-171.10350955499055,-227.83857984111026
207,7500720.768314434,4.854250752047421,4.7727695378960036,2.389153489885478,167.48198136509237,-444.87097235330367,241.81908592727598
208,28683932.501814235,14.076058576258873,3.200671557097169,11.529411145640646,156.4389095113174,-169.36155892374552,368.6973350374185
209,8852053.608174501,7.0906499886384635,4.733168272976204,-2.3036812772106523,573.9375200026157,-564.9356785296027,-227.42206594607438
210,15001339.164967667,13.853949367073211,4.0753799898435705,2.5276402425134687,132.63802533950215,-622.9745916443695,146.1794740568681
211,2464937.5446049143,9.207246164685646,3.028853323499764,0.13332530884246702,-189.17850484537894,-410.0257555746923,102.08004357662081
212,88237.05093677626,4.353964141136959,0.6034165756009036,0.08584369939611931,117.78049057830266,-164.39055072242698,-322.3550783782767
213,24734171.713767502,21.706187559008757,1.5968545930668188,4.834573781608852,473.32546319969964,-189.86465088883241,188.38615297138503
214,10969087.431766262,4.373244176337176,3.485349351766214,0.1579700414042236,172.15207161762896,325.6912754273928,-39.10085908283616
215,11462658.998940801,15.677732235656478,1.7728191304412395,-0.14714502466528134,-108.54676480579134,158.53366692105533,26.038877586236048
216,27513566.10779441,29.915732068127156,4.6785723107253965,-7.998216512038011,640.2700708751858,-217.48249571611092,-276.820446757734
217,23922538.331668712,11.403126946983436,5.543422965278832,-5.153999424176573,11.27574624256132,-283.01238873814907,-179.96117001720575
218,18982625.494797442,6.528306589970033,0.9094687921186841,-1.3550138415231416,336.777687405528,-231.7106529063088,-7.831952836951807
219,15779464.043497615,12.548547248367964,5.460006683429295,-1.2423429770552814,134.232664296213,-170.8332500426339,-58.5597772130496
220,4805103.064233192,6.8205974653723445,3.9754997218537405,-1.6514202898955264,35.87910640133796,-646.1014438647734,-328.08390579135965
221,19339699.406978134,13.013520022091189,5.428685158773496,3.1023313833502804,488.72013154489554,-176.31371330500733,157.5449368070581
222,12361639.842886135,13.862754086348598,1.4124014379771392,0.5892424704230923,214.51598169898466,-178.58949001711287,37.21077120855416
223,22752276.33287284,7.716838380146505,0.16044140441378052,2.7270454861769142,639.6720062648893,-190.13201474983032,23.44345143627341
224,13844856.010399912,12.805663548281839,2.1428388263472886,5.063433370771801,637.9811528766893,-398.93172555027735,338.2137854906695
225,26835031.93314608,15.55308904213714,1.7583945043427962,20.955347950800377,231.91269969755533,-186.57382235446738,739.5990788197096
